0	42	6
0	140	2
0	179	2
0	336	3
1	14	2
1	63	2
1	114	2
1	178	5
1	358	2
2	38	4
2	157	3
3	71	4
3	220	3
4	31	4
4	193	2
4	272	2
4	357	4
5	30	6
5	110	4
5	192	2
6	260	2
7	39	5
8	54	2
8	90	4
8	140	2
8	141	5
9	14	2
9	15	2
9	52	2
9	90	3
9	142	2
9	351	2
10	47	4
10	226	2
10	361	2
10	367	2
11	45	2
11	59	2
11	184	4
11	185	3
11	227	2
12	105	7
12	114	2
13	42	2
13	128	4
14	75	2
14	81	2
14	311	2
15	98	4
15	114	3
15	217	2
15	351	2
16	103	2
16	178	2
16	185	4
16	226	2
17	53	2
17	60	3
17	108	2
17	135	2
17	142	4
18	136	2
18	161	2
18	331	2
19	240	2
19	290	2
19	302	2
19	352	2
20	101	11
20	326	2
21	22	2
21	30	9
21	189	4
22	25	4
22	136	7
23	80	4
23	189	2
23	300	4
24	56	7
24	380	2
25	184	2
26	73	2
26	78	2
26	218	3
27	129	7
28	88	7
29	54	2
29	121	2
29	247	3
31	188	6
31	189	3
31	192	2
34	62	2
34	74	7
34	96	2
34	164	2
35	37	2
35	52	2
35	94	4
35	352	2
36	49	2
36	103	2
36	134	5
36	185	2
36	200	2
37	95	4
37	176	2
37	353	5
38	156	3
39	139	2
40	87	2
40	140	4
40	217	2
41	58	2
41	158	5
41	273	2
41	384	2
42	178	2
42	337	3
43	97	2
43	128	2
43	200	5
43	266	4
44	81	4
44	173	3
44	227	2
44	321	2
45	51	2
45	210	3
45	297	2
45	320	2
46	58	4
46	59	4
46	305	3
47	120	2
47	366	5
48	50	4
48	170	3
48	216	2
49	95	2
49	102	5
50	164	2
50	202	3
51	65	2
51	127	3
51	308	2
52	143	2
52	350	4
53	216	4
53	323	4
54	343	3
55	121	2
55	179	2
56	190	2
56	298	2
57	72	2
57	120	2
57	338	2
57	350	3
58	385	2
59	159	2
62	251	3
63	89	3
64	104	2
64	198	2
64	282	2
65	274	5
65	312	2
66	111	4
67	192	2
67	290	2
68	139	2
68	232	3
68	330	2
69	125	7
70	113	3
70	291	4
72	79	4
72	100	2
72	298	5
73	78	9
73	100	2
74	311	2
75	89	2
75	96	2
75	164	2
76	257	4
77	241	4
78	100	2
79	104	3
79	162	6
80	120	3
80	237	6
81	87	2
81	320	5
82	253	2
83	194	2
83	331	3
84	194	3
84	195	2
85	231	5
86	109	6
87	273	2
88	360	2
89	251	2
89	370	2
90	99	2
91	141	4
91	158	2
91	351	3
92	151	5
92	259	2
93	102	2
93	154	3
93	232	2
94	301	2
95	352	3
96	147	3
96	165	4
96	212	2
97	146	4
97	201	2
97	227	2
97	292	3
98	323	2
99	322	4
100	299	7
101	327	2
102	170	4
103	135	5
103	232	2
104	199	2
104	283	2
105	115	2
106	122	3
106	150	2
106	277	2
107	242	2
107	354	2
108	143	4
112	205	2
112	238	3
113	221	2
114	132	2
114	179	2
115	141	2
115	179	3
115	310	4
116	168	3
116	294	2
117	240	2
117	244	3
118	335	3
119	144	3
120	339	2
121	141	2
121	342	3
123	281	3
124	155	3
124	276	4
126	183	2
126	212	5
126	296	2
127	202	6
129	218	2
132	140	3
132	196	2
133	179	2
133	225	2
134	201	2
134	353	2
135	374	2
137	191	4
138	278	4
138	302	3
140	145	2
142	286	2
142	373	2
143	149	2
143	193	2
144	223	2
144	235	2
144	376	2
145	346	2
145	361	2
146	165	5
147	267	4
147	271	2
148	161	2
148	205	3
152	167	3
153	288	3
156	372	2
157	220	2
159	366	2
160	329	2
160	334	5
161	204	3
163	219	4
166	182	2
166	271	3
166	284	2
167	200	2
167	371	2
168	295	2
169	174	2
169	224	3
170	375	2
171	203	9
172	309	3
174	308	2
175	313	2
176	270	3
177	236	2
177	250	3
178	359	2
182	210	2
182	296	2
183	213	5
183	358	2
184	226	5
185	355	2
186	188	3
190	338	2
196	225	3
197	275	2
201	209	2
201	266	3
204	222	2
208	233	4
208	279	3
209	256	3
209	303	2
210	309	2
211	296	2
211	321	5
215	265	3
217	266	2
222	245	2
223	234	2
224	244	2
228	263	5
229	250	2
229	285	3
230	245	3
230	328	2
233	307	3
234	239	3
236	301	4
250	368	2
251	320	2
252	265	4
253	335	2
256	279	4
258	346	2
261	277	2
262	332	5
264	369	4
267	270	2
267	293	3
272	356	4
273	297	2
278	303	3
284	289	3
284	339	2
285	347	4
287	367	2
300	381	2
309	321	2
310	359	2
311	322	2
360	377	2
