0	10	4
0	63	2
0	91	2
0	122	3
0	147	2
0	158	2
1	11	2
1	58	2
1	66	3
1	117	2
1	123	4
2	30	10
3	101	2
3	157	4
4	113	2
5	120	2
6	12	9
7	52	5
7	68	4
8	68	2
8	129	2
8	171	3
9	43	5
9	189	2
10	64	2
11	77	4
13	39	4
13	131	3
13	152	2
14	185	2
15	82	2
16	67	2
16	88	2
16	105	2
17	67	2
17	76	2
17	87	2
19	83	2
22	62	3
22	207	2
23	62	2
23	207	3
24	71	2
24	145	2
25	176	2
26	157	2
27	70	2
28	159	4
29	48	2
29	60	2
31	47	4
31	197	6
32	126	2
33	89	2
34	156	4
34	157	3
35	101	4
35	179	2
36	93	3
38	49	2
38	94	7
39	153	3
39	168	2
40	112	3
40	213	2
41	96	2
42	73	2
42	113	2
42	172	5
42	174	2
43	119	2
43	128	2
43	202	2
44	166	2
44	204	2
45	74	5
45	114	2
46	49	2
46	61	2
48	99	4
48	158	2
48	169	2
49	60	2
49	140	2
49	168	2
50	87	3
53	160	5
54	109	2
54	136	2
54	147	2
54	199	3
55	177	4
56	92	3
57	198	3
58	66	2
58	90	3
58	91	2
59	105	3
59	137	6
61	65	2
62	207	2
63	106	2
64	80	2
65	66	2
66	122	4
67	85	2
67	181	2
68	161	5
69	70	2
69	72	2
69	92	2
69	183	2
70	73	2
71	72	2
71	202	2
72	93	2
73	136	2
75	114	2
76	90	4
76	105	2
77	146	4
80	135	5
80	184	2
81	127	2
81	184	7
84	110	2
86	125	4
86	192	3
87	111	2
87	151	2
88	124	2
88	126	2
89	123	2
89	124	5
92	108	2
93	136	2
94	129	2
94	153	2
95	178	2
95	187	6
96	112	2
96	208	2
97	150	7
97	175	2
98	156	2
100	186	6
104	121	2
104	137	3
104	165	2
107	117	2
107	181	3
112	128	2
112	209	2
112	212	2
113	119	2
113	215	2
114	204	2
115	164	2
115	206	2
115	210	2
116	128	2
116	129	3
116	151	2
117	180	3
118	120	4
120	150	2
121	144	4
121	191	2
122	126	2
127	185	4
128	170	3
128	190	2
129	180	4
130	152	3
132	203	4
133	205	4
140	169	4
141	196	6
145	176	2
151	189	2
155	185	3
156	186	3
167	182	2
173	174	3
173	188	2
188	214	2
206	211	5
