0	46	4
0	146	2
0	147	4
0	267	2
1	202	6
1	262	2
1	267	4
2	40	9
2	52	2
3	77	4
3	220	5
3	292	2
4	114	2
4	115	2
4	196	2
5	10	4
5	260	2
6	114	3
6	231	6
7	148	3
7	149	6
8	15	8
9	122	7
9	226	2
9	258	2
10	47	3
10	51	2
10	270	2
10	271	4
11	46	2
11	147	4
11	239	2
11	294	4
11	295	3
12	102	2
12	157	2
12	234	2
12	235	5
12	262	2
13	103	2
13	117	2
13	163	3
13	167	4
13	234	2
14	53	8
14	78	2
14	175	2
14	276	3
15	140	2
15	190	3
15	222	2
16	54	2
16	60	2
16	111	2
17	44	2
17	110	2
17	286	5
18	50	2
19	72	2
19	98	3
20	41	2
20	135	6
20	305	2
21	66	2
21	212	2
21	254	6
22	41	6
22	135	2
23	90	6
23	237	2
24	73	2
24	201	3
24	249	4
24	307	4
25	128	2
25	153	2
25	313	2
25	333	2
26	39	6
26	194	9
27	40	2
27	48	4
27	142	2
27	169	3
27	310	4
28	37	2
28	93	3
29	92	2
30	74	2
30	83	2
30	232	3
30	258	4
30	268	4
31	51	2
31	56	4
31	240	6
31	322	3
32	60	2
32	124	3
32	158	4
32	221	2
33	87	6
33	219	3
34	63	2
34	105	2
34	282	5
35	104	3
35	324	2
36	328	2
38	107	2
38	142	2
38	203	2
39	297	3
40	220	2
41	206	3
41	237	2
42	151	3
42	156	6
43	225	2
43	241	4
43	249	3
44	111	7
45	208	2
45	218	7
46	147	3
47	146	6
48	155	2
48	165	3
49	106	2
49	154	7
50	72	2
50	173	6
50	250	2
51	238	2
51	239	2
51	246	5
51	247	2
52	132	2
52	133	2
52	200	4
52	277	3
53	120	3
53	221	2
54	86	3
54	243	2
54	261	2
55	60	2
55	141	3
55	209	2
55	219	2
56	299	2
57	145	4
57	156	2
57	240	3
58	185	3
58	256	4
59	93	2
61	140	4
61	229	2
62	108	3
62	113	8
62	282	2
63	108	6
63	283	5
64	91	6
64	236	6
65	124	4
65	132	2
65	133	2
66	129	2
66	217	4
67	69	6
67	213	2
68	213	2
68	255	6
69	153	2
72	172	9
73	248	4
73	306	7
74	246	2
74	247	5
75	230	6
76	190	4
76	227	2
77	290	2
78	110	2
78	245	5
79	185	2
79	209	2
79	287	2
82	160	4
82	323	3
83	269	4
84	116	6
85	134	9
86	158	2
86	228	2
86	278	2
88	115	2
89	101	2
92	99	3
98	145	2
99	329	2
100	196	4
101	114	2
102	136	3
102	157	2
102	166	2
102	316	4
103	157	2
103	167	2
103	224	7
104	252	6
105	179	3
105	193	2
105	324	2
106	112	9
107	155	2
107	179	2
107	180	5
109	113	3
109	253	6
110	287	2
112	154	2
112	155	2
113	283	2
114	148	6
115	183	9
116	140	3
116	304	2
117	204	7
117	234	2
118	153	2
118	319	5
119	152	3
119	187	4
121	200	3
123	161	7
125	126	4
127	133	2
127	138	2
128	152	2
129	212	2
132	185	2
132	201	2
132	257	2
133	139	2
133	201	2
134	204	2
135	264	3
137	316	3
140	228	2
141	226	2
141	242	6
143	203	4
144	151	6
144	241	2
146	208	2
147	262	2
149	262	3
150	156	4
150	298	2
152	186	2
152	216	2
152	273	2
153	186	2
155	311	3
156	299	3
157	223	2
157	225	7
159	191	2
159	266	2
159	303	2
162	167	3
162	205	2
163	167	2
164	311	4
165	330	4
166	205	2
166	224	2
166	265	2
166	317	7
167	235	4
168	177	3
170	193	3
171	325	3
174	259	5
175	227	3
176	310	3
178	253	3
178	331	2
181	324	3
181	331	2
182	270	4
182	271	2
184	244	5
184	245	2
184	286	2
185	257	2
186	319	2
187	333	2
191	302	5
192	226	2
193	325	2
195	296	7
197	238	4
197	239	2
205	234	3
205	263	2
208	308	5
209	244	2
210	307	3
211	250	3
216	272	2
219	309	2
227	259	4
228	279	2
229	243	4
248	251	3
248	332	2
249	251	2
258	326	3
263	280	3
263	295	4
264	325	2
266	297	4
281	294	3
291	293	2
312	318	5
312	333	2
313	332	2
318	332	2
