0	6	2
0	103	2
0	157	2
1	103	4
1	157	2
2	59	4
2	179	4
2	201	2
3	53	4
3	130	2
3	169	4
4	24	7
5	99	2
5	172	3
5	173	2
6	20	2
6	60	3
6	177	4
6	205	2
6	210	2
7	60	4
7	91	2
7	97	2
7	176	2
7	204	2
8	35	2
8	45	2
8	55	2
8	64	2
8	65	3
8	67	2
9	102	6
9	103	3
10	92	5
10	191	2
11	93	2
11	156	2
12	17	2
12	131	3
12	141	2
12	175	2
13	28	2
13	89	2
13	140	2
13	181	2
15	159	3
16	88	2
16	136	2
16	140	2
17	130	2
17	136	2
18	76	4
18	77	3
18	135	4
19	70	4
19	185	4
20	91	2
20	205	5
20	211	2
21	37	6
21	133	2
21	182	3
22	85	4
22	101	4
23	77	4
23	134	4
24	29	2
24	172	6
25	50	4
25	56	7
25	88	2
26	36	2
26	37	2
26	51	2
26	107	3
26	138	2
26	160	2
27	36	2
27	51	2
27	57	2
27	107	2
27	131	2
28	141	2
29	172	2
29	173	3
31	204	3
32	62	3
34	61	2
34	83	2
34	97	2
34	127	3
35	50	2
35	83	2
36	132	2
36	147	2
36	194	3
37	132	3
38	40	2
38	46	2
38	138	2
38	148	4
38	200	2
39	73	4
39	125	2
39	137	2
39	168	4
40	46	2
41	72	3
41	139	2
41	148	2
42	67	4
42	200	3
43	125	4
44	54	4
44	55	2
44	122	3
44	153	2
45	109	2
45	143	2
45	152	3
45	191	2
46	149	3
47	79	3
47	95	4
48	137	4
49	178	4
50	57	5
51	106	2
51	111	3
51	144	2
52	72	4
54	97	3
54	110	2
55	109	2
58	131	2
60	66	2
60	83	2
60	176	2
61	66	6
61	177	2
61	186	3
63	98	3
64	114	3
64	199	2
65	142	4
66	176	2
66	187	3
66	198	2
67	154	2
67	199	2
68	124	4
68	155	4
69	82	6
69	170	2
70	184	4
70	201	3
71	94	4
71	128	3
71	149	4
73	193	3
74	98	2
74	104	2
74	146	2
75	98	2
75	99	2
75	104	2
75	117	2
78	113	3
84	105	4
84	212	2
85	111	2
89	139	2
90	119	2
90	204	2
91	174	3
93	158	3
96	144	5
96	157	2
98	213	2
100	116	4
100	146	2
101	134	2
106	110	3
108	188	7
115	142	3
118	204	2
123	145	3
124	154	2
124	170	2
125	198	2
126	189	5
127	171	2
129	195	3
130	175	3
133	183	3
135	149	2
136	140	2
141	173	2
143	191	3
143	194	2
145	152	2
145	195	2
147	180	2
148	192	3
156	190	4
161	205	2
162	175	2
163	169	2
171	189	2
173	174	4
