0	21	2
0	88	2
0	267	2
0	283	2
0	304	4
1	29	11
1	60	2
1	231	2
2	182	2
2	193	6
2	296	4
3	91	2
3	124	6
3	272	4
4	35	7
4	52	2
4	307	2
5	232	7
5	281	2
5	291	2
7	36	3
9	260	3
10	171	3
10	248	2
11	42	3
12	28	2
12	52	3
12	180	4
13	234	6
14	79	4
14	119	2
14	308	2
15	135	3
15	302	4
15	311	4
16	123	4
16	167	3
16	212	2
16	300	2
16	301	2
17	64	3
17	68	2
17	155	4
17	167	4
18	56	3
18	57	2
18	205	2
18	211	4
18	313	4
19	160	2
19	161	2
19	194	4
19	196	3
20	33	6
20	120	3
20	140	6
21	102	6
21	121	4
21	264	3
22	53	2
22	181	4
22	242	4
23	104	6
23	276	4
24	48	3
24	219	2
24	284	4
25	106	4
25	237	2
25	317	3
26	169	2
27	158	4
28	108	6
28	127	4
29	180	2
29	230	2
32	156	6
34	70	3
34	256	4
36	51	4
36	89	2
37	222	7
37	223	2
38	249	2
39	55	5
39	170	2
40	125	6
41	141	6
42	171	4
43	105	3
43	176	6
44	53	2
44	169	2
45	243	2
45	250	2
48	218	6
49	221	2
49	240	4
50	78	4
50	321	3
52	251	2
53	180	3
54	85	5
54	164	2
55	148	2
56	145	6
57	145	3
57	312	4
58	73	2
58	111	2
58	252	3
58	259	2
59	64	2
59	247	3
59	264	2
59	265	2
60	94	2
60	95	2
60	186	6
61	254	4
61	326	6
62	232	2
62	233	7
63	177	6
65	112	3
65	265	2
66	261	3
68	146	4
68	154	6
69	98	3
69	146	2
69	154	4
69	155	2
69	220	4
70	257	4
71	185	4
72	207	2
72	280	2
73	159	2
74	324	3
75	308	3
76	309	3
78	320	3
81	249	2
82	100	2
82	159	2
83	101	2
83	120	4
84	91	2
84	110	2
84	164	2
84	265	2
85	273	2
85	282	4
86	129	2
86	245	3
86	322	2
87	149	2
87	170	2
88	106	2
88	151	3
88	179	4
88	271	2
89	101	2
89	133	4
89	226	2
90	106	2
90	157	4
91	273	2
92	322	3
93	239	3
94	122	8
94	295	2
95	122	2
95	127	2
95	187	6
96	252	4
96	258	3
97	246	7
98	155	6
99	166	6
100	103	2
100	120	2
100	207	2
100	267	2
101	110	2
101	305	4
103	266	4
105	255	6
107	178	2
107	204	2
107	289	4
108	126	3
109	144	6
109	210	3
110	137	2
110	165	3
111	259	3
111	264	4
113	265	3
114	163	4
114	286	3
115	134	3
115	310	4
118	139	6
118	308	2
119	309	2
119	325	4
121	211	2
121	253	3
122	294	2
123	213	2
123	300	2
123	301	4
126	151	2
126	210	4
127	199	3
128	229	2
129	238	3
130	206	6
131	183	6
132	162	4
134	303	4
135	219	2
136	149	3
136	227	4
138	222	2
138	223	4
138	280	2
142	228	4
143	224	3
143	248	2
144	211	3
147	270	6
150	210	2
150	237	3
152	170	3
153	225	3
154	220	2
157	309	2
160	169	2
160	189	3
160	195	4
161	168	6
161	268	3
165	253	4
165	278	2
167	300	2
168	216	4
168	269	3
169	216	2
169	250	2
169	262	3
178	205	2
181	276	2
182	297	4
184	324	4
188	195	3
192	279	4
192	319	2
194	197	3
204	288	4
205	236	4
207	258	2
215	316	3
217	274	6
219	237	2
219	270	3
221	241	4
226	281	2
229	323	2
233	290	2
235	275	6
236	287	3
243	251	2
247	318	4
271	285	4
277	327	6
278	319	2
282	306	2
