0	131	3
1	148	7
2	144	3
3	127	6
4	161	6
5	27	8
6	103	5
7	181	7
8	80	7
9	72	13
10	32	4
11	122	4
12	160	6
13	120	11
14	111	9
15	75	10
16	45	6
17	93	6
18	60	5
19	143	9
20	153	6
21	40	9
22	53	6
23	28	9
24	26	8
25	110	6
29	73	10
30	44	8
31	70	4
33	56	2
34	98	5
35	99	4
36	116	3
37	156	6
38	128	3
39	66	6
41	165	3
42	84	3
43	79	5
46	138	2
47	139	2
49	106	4
50	81	4
51	154	2
54	92	6
55	89	2
57	191	3
58	185	4
59	176	3
61	180	5
64	77	9
65	100	9
67	152	9
68	129	7
69	71	6
74	142	5
76	82	4
78	141	3
83	189	2
85	102	3
86	145	3
87	96	3
88	184	2
90	112	5
94	195	2
95	123	4
97	193	3
101	157	6
105	177	3
113	192	3
115	158	2
117	118	3
119	121	7
126	174	3
140	179	3
149	194	2
155	178	3
183	187	2
totalweight = 394
0.026707
