0	304	4
1	29	11
2	193	6
3	124	6
4	35	7
5	232	7
9	260	3
10	248	2
12	52	3
13	234	6
14	79	4
15	311	4
16	300	2
17	167	4
18	313	4
19	196	3
20	140	6
21	102	6
22	242	4
23	104	6
24	284	4
25	106	4
27	158	4
28	108	6
32	156	6
34	256	4
36	51	4
37	222	7
38	249	2
39	55	5
40	125	6
41	141	6
42	171	4
43	176	6
45	250	2
48	218	6
49	240	4
50	321	3
53	180	3
54	85	5
56	145	6
57	312	4
58	259	2
59	64	2
60	186	6
61	326	6
62	233	7
63	177	6
65	112	3
66	261	3
68	154	6
69	220	4
70	257	4
71	185	4
72	280	2
73	159	2
75	308	3
76	309	3
78	320	3
83	120	4
84	164	2
86	245	3
87	149	2
88	179	4
89	133	4
90	157	4
91	273	2
92	322	3
93	239	3
94	122	8
95	187	6
96	252	4
97	246	7
98	155	6
99	166	6
100	267	2
101	305	4
103	266	4
105	255	6
107	289	4
109	144	6
110	137	2
111	264	4
113	265	3
114	163	4
115	310	4
118	139	6
119	325	4
121	211	2
123	301	4
126	210	4
127	199	3
129	238	3
130	206	6
131	183	6
132	162	4
134	303	4
135	219	2
136	227	4
138	223	4
142	228	4
143	224	3
147	270	6
150	237	3
152	170	3
153	225	3
160	189	3
161	268	3
165	253	4
168	216	4
169	262	3
178	205	2
181	276	2
182	297	4
184	324	4
188	195	3
192	279	4
194	197	3
204	288	4
207	258	2
215	316	3
217	274	6
221	241	4
226	281	2
229	323	2
235	275	6
236	287	3
243	251	2
247	318	4
271	285	4
277	327	6
278	319	2
282	306	2
totalweight = 545
0.059613
