0	157	2
1	103	4
2	179	4
3	53	4
4	24	7
5	172	3
6	177	4
7	60	4
8	65	3
9	102	6
10	92	5
12	131	3
13	181	2
15	159	3
16	88	2
17	130	2
18	76	4
19	185	4
20	205	5
21	37	6
22	85	4
23	77	4
25	56	7
26	160	2
27	107	2
28	141	2
29	173	3
31	204	3
32	62	3
34	127	3
35	83	2
36	194	3
38	138	2
39	168	4
40	46	2
41	139	2
42	200	3
43	125	4
44	122	3
45	152	3
47	95	4
48	137	4
49	178	4
50	57	5
51	111	3
52	72	4
54	97	3
55	109	2
61	66	6
63	98	3
64	114	3
67	154	2
68	155	4
69	82	6
70	184	4
71	94	4
73	193	3
74	146	2
75	117	2
78	113	3
84	105	4
90	119	2
91	174	3
93	158	3
96	144	5
100	116	4
101	134	2
106	110	3
108	188	7
115	142	3
123	145	3
124	170	2
126	189	5
129	195	3
133	183	3
135	149	2
136	140	2
143	191	3
147	180	2
148	192	3
156	190	4
162	175	2
163	169	2
totalweight = 281
0.028045
