0	46	4
1	202	6
2	40	9
3	220	5
5	260	2
6	231	6
7	149	6
8	15	8
9	122	7
10	271	4
11	147	4
12	235	5
13	163	3
14	53	8
16	54	2
17	286	5
19	98	3
20	135	6
21	254	6
22	41	6
23	90	6
24	249	4
25	333	2
26	194	9
27	169	3
28	37	2
29	92	2
30	268	4
31	240	6
32	158	4
33	87	6
34	282	5
36	328	2
38	142	2
42	156	6
43	241	4
44	111	7
45	218	7
47	146	6
48	155	2
49	154	7
50	173	6
51	246	5
52	277	3
55	60	2
56	299	2
57	145	4
58	256	4
59	93	2
61	140	4
62	113	8
63	108	6
64	236	6
65	124	4
66	217	4
67	69	6
68	255	6
72	172	9
73	306	7
74	247	5
75	230	6
76	190	4
77	290	2
78	245	5
79	209	2
82	160	4
83	269	4
84	116	6
85	134	9
86	278	2
89	101	2
99	329	2
100	196	4
102	136	3
103	224	7
104	252	6
105	179	3
106	112	9
107	180	5
109	253	6
110	287	2
114	148	6
115	183	9
117	204	7
118	319	5
119	187	4
121	200	3
123	161	7
125	126	4
127	138	2
129	212	2
132	201	2
133	139	2
137	316	3
141	242	6
143	203	4
144	151	6
150	298	2
152	273	2
153	186	2
157	225	7
159	303	2
162	167	3
164	311	4
165	330	4
166	317	7
168	177	3
170	193	3
171	325	3
174	259	5
175	227	3
176	310	3
178	331	2
181	324	3
182	270	4
184	244	5
185	257	2
191	302	5
192	226	2
195	296	7
197	238	4
205	234	3
208	308	5
210	307	3
211	250	3
216	272	2
219	309	2
228	279	2
229	243	4
248	251	3
258	326	3
263	295	4
266	297	4
281	294	3
291	293	2
312	318	5
313	332	2
totalweight = 596
0.066229
